Symbol,Strike,TimeToExpiry,ImpliedVol,Moneyness,OptionType,Volume
GLD,466,0.013699,0.4201,0.9841,Call,364
GLD,467,0.013699,0.4268,0.9863,Call,357
GLD,468,0.013699,0.4219,0.9884,Call,66
GLD,469,0.013699,0.4198,0.9905,Call,88
GLD,470,0.013699,0.4159,0.9926,Call,626
GLD,471,0.013699,0.4135,0.9947,Call,736
GLD,472,0.013699,0.4115,0.9968,Call,313
GLD,473,0.013699,0.4098,0.9989,Call,326
GLD,474,0.013699,0.4119,1.0010,Call,238
GLD,475,0.013699,0.4075,1.0031,Call,3516
GLD,476,0.013699,0.4103,1.0053,Call,310
GLD,477,0.013699,0.4066,1.0074,Call,206
GLD,478,0.013699,0.4043,1.0095,Call,112
GLD,479,0.013699,0.4059,1.0116,Call,123
GLD,480,0.013699,0.4055,1.0137,Call,2143
GLD,481,0.013699,0.4055,1.0158,Call,56
GLD,482,0.013699,0.4035,1.0179,Call,126
GLD,483,0.013699,0.4031,1.0200,Call,92
GLD,484,0.013699,0.4044,1.0222,Call,171
GLD,485,0.013699,0.3986,1.0243,Call,1232
GLD,486,0.013699,0.3969,1.0264,Call,117
GLD,487,0.013699,0.4023,1.0285,Call,231
GLD,488,0.013699,0.4072,1.0306,Call,138
GLD,489,0.013699,0.4060,1.0327,Call,52
GLD,490,0.013699,0.3997,1.0348,Call,799
GLD,491,0.013699,0.4046,1.0369,Call,161
GLD,492,0.013699,0.4001,1.0390,Call,152
GLD,493,0.013699,0.4029,1.0412,Call,113
GLD,494,0.013699,0.4014,1.0433,Call,87
GLD,495,0.013699,0.3970,1.0454,Call,332
GLD,496,0.013699,0.4028,1.0475,Call,59
GLD,497,0.013699,0.4054,1.0496,Call,45
GLD,498,0.013699,0.4078,1.0517,Call,73
GLD,499,0.013699,0.4101,1.0538,Call,1006
GLD,500,0.013699,0.4170,1.0559,Call,1126
GLD,501,0.013699,0.4090,1.0581,Call,29
GLD,502,0.013699,0.4195,1.0602,Call,72
GLD,503,0.013699,0.4192,1.0623,Call,24
GLD,504,0.013699,0.4195,1.0644,Call,75
GLD,505,0.013699,0.4202,1.0665,Call,388
GLD,506,0.013699,0.4218,1.0686,Call,62
GLD,507,0.013699,0.4217,1.0707,Call,57
GLD,508,0.013699,0.4291,1.0728,Call,23
GLD,509,0.013699,0.4262,1.0750,Call,32
GLD,510,0.013699,0.4312,1.0771,Call,6173
GLD,511,0.013699,0.4437,1.0792,Call,42
GLD,512,0.013699,0.4365,1.0813,Call,18
GLD,513,0.013699,0.4504,1.0834,Call,50
GLD,514,0.013699,0.4519,1.0855,Call,23
GLD,515,0.013699,0.4429,1.0876,Call,171
GLD,520,0.013699,0.4517,1.0982,Call,2047
GLD,525,0.013699,0.4657,1.1087,Call,70
GLD,530,0.013699,0.4882,1.1193,Call,79
GLD,535,0.013699,0.5141,1.1299,Call,103
GLD,540,0.013699,0.5092,1.1404,Call,294
GLD,545,0.013699,0.5599,1.1510,Call,185
GLD,550,0.013699,0.5644,1.1615,Call,124
GLD,555,0.013699,0.5788,1.1721,Call,24
GLD,560,0.013699,0.6103,1.1827,Call,11
GLD,565,0.013699,0.6242,1.1932,Call,392
GLD,570,0.013699,0.6389,1.2038,Call,347
GLD,575,0.013699,0.7297,1.2143,Call,1
GLD,580,0.013699,0.7629,1.2249,Call,52
GLD,585,0.013699,0.7762,1.2355,Call,1066
GLD,590,0.013699,0.8506,1.2460,Call,26
GLD,605,0.013699,0.8048,1.2777,Call,2
GLD,375,0.013699,0.8566,0.7920,Put,175
GLD,380,0.013699,0.7653,0.8025,Put,121
GLD,385,0.013699,0.7595,0.8131,Put,140
GLD,390,0.013699,0.6978,0.8236,Put,82
GLD,395,0.013699,0.6529,0.8342,Put,82
GLD,400,0.013699,0.6501,0.8448,Put,110
GLD,405,0.013699,0.5765,0.8553,Put,25
GLD,410,0.013699,0.5742,0.8659,Put,138
GLD,415,0.013699,0.5535,0.8764,Put,307
GLD,420,0.013699,0.5227,0.8870,Put,618
GLD,425,0.013699,0.5046,0.8976,Put,110
GLD,430,0.013699,0.4826,0.9081,Put,416
GLD,431,0.013699,0.4897,0.9102,Put,20
GLD,432,0.013699,0.4564,0.9123,Put,25
GLD,433,0.013699,0.4666,0.9144,Put,24
GLD,434,0.013699,0.4759,0.9166,Put,14
GLD,435,0.013699,0.4716,0.9187,Put,1075
GLD,436,0.013699,0.4471,0.9208,Put,24
GLD,437,0.013699,0.4461,0.9229,Put,129
GLD,438,0.013699,0.4551,0.9250,Put,885
GLD,439,0.013699,0.4536,0.9271,Put,125
GLD,440,0.013699,0.4405,0.9292,Put,357
GLD,441,0.013699,0.4415,0.9313,Put,112
GLD,442,0.013699,0.4357,0.9335,Put,152
GLD,443,0.013699,0.4301,0.9356,Put,173
GLD,444,0.013699,0.4254,0.9377,Put,47
GLD,445,0.013699,0.4275,0.9398,Put,934
GLD,446,0.013699,0.4238,0.9419,Put,48
GLD,447,0.013699,0.4209,0.9440,Put,205
GLD,448,0.013699,0.4153,0.9461,Put,185
GLD,449,0.013699,0.4080,0.9482,Put,91
GLD,450,0.013699,0.4150,0.9503,Put,5846
GLD,451,0.013699,0.4119,0.9525,Put,129
GLD,452,0.013699,0.4048,0.9546,Put,104
GLD,453,0.013699,0.4032,0.9567,Put,85
GLD,454,0.013699,0.4017,0.9588,Put,47
GLD,455,0.013699,0.3984,0.9609,Put,1603
GLD,456,0.013699,0.3951,0.9630,Put,86
GLD,457,0.013699,0.3935,0.9651,Put,76
GLD,458,0.013699,0.3895,0.9672,Put,79
GLD,459,0.013699,0.3894,0.9694,Put,80
GLD,460,0.013699,0.3850,0.9715,Put,458
GLD,461,0.013699,0.3866,0.9736,Put,25
GLD,462,0.013699,0.3860,0.9757,Put,100
GLD,463,0.013699,0.3819,0.9778,Put,29
GLD,464,0.013699,0.3809,0.9799,Put,214
GLD,465,0.013699,0.3779,0.9820,Put,743
GLD,466,0.013699,0.3778,0.9841,Put,230
GLD,467,0.013699,0.3768,0.9863,Put,83
GLD,468,0.013699,0.3738,0.9884,Put,96
GLD,469,0.013699,0.3735,0.9905,Put,34
GLD,470,0.013699,0.3701,0.9926,Put,649
GLD,471,0.013699,0.3681,0.9947,Put,59
GLD,472,0.013699,0.3675,0.9968,Put,85
GLD,473,0.013699,0.3649,0.9989,Put,126
GLD,474,0.013699,0.3648,1.0010,Put,95
GLD,475,0.013699,0.3593,1.0031,Put,669
GLD,476,0.013699,0.3609,1.0053,Put,8
GLD,477,0.013699,0.3581,1.0074,Put,23
GLD,478,0.013699,0.3567,1.0095,Put,41
GLD,479,0.013699,0.3602,1.0116,Put,206
GLD,480,0.013699,0.3569,1.0137,Put,539
GLD,481,0.013699,0.3623,1.0158,Put,2
GLD,482,0.013699,0.3596,1.0179,Put,1
GLD,483,0.013699,0.3745,1.0200,Put,11
GLD,484,0.013699,0.3702,1.0222,Put,14
GLD,485,0.013699,0.3701,1.0243,Put,24
GLD,486,0.013699,0.3583,1.0264,Put,10
GLD,487,0.013699,0.3739,1.0285,Put,2
GLD,488,0.013699,0.3570,1.0306,Put,1
GLD,489,0.013699,0.3497,1.0327,Put,5
GLD,490,0.013699,0.3610,1.0348,Put,20
GLD,491,0.013699,0.3547,1.0369,Put,3
GLD,492,0.013699,0.3519,1.0390,Put,7
GLD,493,0.013699,0.3585,1.0412,Put,1
GLD,494,0.013699,0.3611,1.0433,Put,12
GLD,495,0.013699,0.3536,1.0454,Put,2
GLD,496,0.013699,0.3525,1.0475,Put,0
GLD,497,0.013699,0.3482,1.0496,Put,1
GLD,498,0.013699,0.3516,1.0517,Put,1
GLD,499,0.013699,0.3291,1.0538,Put,1
GLD,500,0.013699,0.3519,1.0559,Put,14
GLD,501,0.013699,0.3206,1.0581,Put,1
GLD,502,0.013699,0.3360,1.0602,Put,3
GLD,508,0.013699,0.3331,1.0728,Put,0
GLD,510,0.013699,0.3305,1.0771,Put,2
GLD,515,0.013699,0.3924,1.0876,Put,2
GLD,520,0.013699,0.3957,1.0982,Put,0
GLD,530,0.013699,0.3559,1.1193,Put,2
